s1,s2,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,da1,da2,a23,image_name,rating
0.9851977162190738,1.007676370347259,0.3095387253124073,0.5967834212701036,0.023631580934640604,0.03293642161987693,1.9279766067001463,0.07634450555674424,0.27145145843961727,0.039598253055265376,0.13957433954665022,0.22555149227320986,1.0788502764071544,0.6676072646721961,2.00931102928921,1.8624558692061761,0.6188136382515449,0.33225680591041246,0.7174908436434119,0.36518444866776584,0.2812455162171347,0.11573131285162297,3.155450669914738,0.14601588360414333,1.0125949763113853,1.2627931896028337,1.2470861688479378,0.27264695546278783,0.7427697270956247,1.2996445741288658,0.5553383070573932,2.1689586080188277,0.32605362473230703,0.20699212038307874,0.09164832236774215,1.6688859794399182,0.6593483633057011,1.7604094789412847,0.08532336678454508,53.78900805026971,0.20906653796702324,image_62.jpg,4.0
1.052947052947053,1.0072442842564173,0.4963168699432436,0.4971573726865852,0.027262822564463142,0.03735625001420174,1.0016934801016089,0.05493027582878815,0.22918425240434512,0.05483740976652477,0.13703050815977605,0.21210697756797758,1.0837908808784913,0.7001769430150625,1.96544115593375,1.813487445419929,0.6460443203282152,0.3562441647775609,0.7298061918447014,0.3887555781824453,0.23967735676653637,0.12296793301703594,3.161438666522818,0.1342611095172789,0.9995196460555803,1.2709407923808083,1.2715515872012535,0.2847705607808428,0.7521786464990962,1.236383275743733,0.5271142434746104,1.89541293375949,0.3968873161929135,0.20702569889130734,0.08852610444294921,1.5330302269086622,0.9096937764940495,2.099334698594511,0.0611553294715437,60.57118980834722,0.1957083984652551,image_24.jpg,4.0
1.002321262766945,1.0159622867162639,0.5785766986384063,0.6130338995096297,0.03182074730431126,0.04300035393289233,1.0595551133537062,0.054998321534891786,0.2451089994410285,0.05190699458833337,0.1387260634275364,0.21602711397058824,1.1511086856617647,0.7392071004607479,2.0822682212107986,1.8089240808861733,0.6421696836001047,0.3550009037889044,0.7400112881389695,0.3848702048465219,0.22438311796105223,0.12177541030171794,3.160491957226379,0.14782297542063075,0.9645204032941834,1.2020242842154116,1.246240390675062,0.2806648088333654,0.8070902352884426,1.3279670983908407,0.5413099112600658,2.1226791639147224,0.4001032924484616,0.18183238580881464,0.09093749556246616,1.5984425867831147,0.9834327427089503,2.001872951869788,0.0853657955946307,43.92075181909605,0.18766873767996606,image_68.jpg,5.0
0.977622784074397,1.0036697371030328,0.3220387108986797,0.4220285900337995,0.02111514658814294,0.029757870202336025,1.3104902477596205,0.06556710691462872,0.23586337760910817,0.05003250274217646,0.1367147562449481,0.2592038074171687,1.2516030920557228,0.6601469837610404,2.0112258643915584,1.6069198591449436,0.5274411576251122,0.3282311526760074,0.7095651148611225,0.33457810820077544,0.27798765361230354,0.09805743754276167,3.412062527688121,0.13584129353156646,0.9769667933537776,1.1938909231921846,1.222038385863392,0.2950660956604291,0.7724777493347936,1.2942729547386136,0.5566605006278695,1.825606023349084,0.35403211808758983,0.23120879496443766,0.10916539662131439,1.4105262855606655,0.6888574940460133,1.961432318242108,0.07575750138292688,65.59912461078993,0.2070974489136438,image_18.jpg,4.0
0.9339128966914247,0.9939215260773859,0.5486698115466584,0.48396840148698883,0.026296158578012818,0.03634416959449278,0.8820758702264279,0.04792711030316385,0.1846279676378266,0.054334453442038966,0.12855772232321563,0.2224843938373781,1.1841815180928206,0.6842532914669751,1.9974203923013787,1.6867518718906513,0.5778280449512477,0.3425684918929837,0.723531693567638,0.36473998788079104,0.25958748783488494,0.0984513579022751,3.7047735618115056,0.1334754126957895,0.9582297362910092,1.1871342780565393,1.238882736671838,0.29876949899934274,0.7597288375407664,1.3038147999494865,0.5621602547683601,1.9373554922888945,0.3853861940590388,0.2253172551408663,0.12303664921465969,1.4859131008207247,0.8264259575024598,1.7054488874341913,0.05287256340322074,72.9352048559249,0.1878803126362752,image_21.jpg,5.0
1.0086291643910432,1.0125130287980375,0.6613796576032226,0.5906973756063089,0.03545858601440403,0.04750366177826802,0.8931290353666763,0.05361305810780845,0.2466730544022144,0.06002834527241349,0.14909998939462596,0.23201747542518333,1.1602914171177552,0.7456310679611651,2.1319219318557723,1.8374021391553643,0.6426239623605634,0.3497459530856818,0.7464390046374408,0.38117064046817906,0.2173446071673046,0.12527067806905062,3.042776221408121,0.1509877459723682,0.9816456173920006,1.2701299146821992,1.2938782511520124,0.27795853945081717,0.7968490932765236,1.361743221082771,0.547445657978738,1.9595255869155461,0.41633955035654485,0.1855440592541724,0.08642394969702967,1.4389831772817323,1.0356084531875116,2.276855462355961,0.05429606416834791,62.49251770621612,0.1999648295266468,image_46.jpg,4.5
0.9990737882062365,1.0204123574861022,0.423728813559322,0.479594104140434,0.022756507130957986,0.03278730030128871,1.1318420857714244,0.05370535682906085,0.19014732965009207,0.0474495139420948,0.12391137790211364,0.219058329398315,1.1207097944677784,0.6339347845951626,1.8684262318855591,1.6671811392287055,0.5656547196468612,0.33928809913753716,0.6940646811980291,0.3611730056864909,0.28244076279109,0.09226665354579769,3.914447872624081,0.12916558302346995,0.8865823384072387,1.0844853237669998,1.2232200854748556,0.27464982423361767,0.7464889264225195,1.3443732552908378,0.5719195786494807,1.9498203641209084,0.3770087977109519,0.2626116940353959,0.10188584670344109,1.450356406933348,0.7369593821901675,2.0963879428380596,0.10662974579346358,39.736187928222975,0.19546391981194838,image_78.jpg,4.5
1.0344894400310019,1.0165039061957801,0.5661903478026422,0.6521739130434783,0.03482275219134605,0.04567342198327048,1.1518633540372671,0.06150361327509642,0.26135546880505095,0.05339488669339727,0.14972125215983975,0.22857996374720255,1.1497200028354144,0.75307352243746,2.257446216248459,1.9634747683620313,0.6550060193614502,0.33359533308791584,0.7624292351928683,0.3813389845685461,0.23532552640393728,0.11126035147764544,3.4274472397758435,0.15909354717819632,0.9160107255939293,1.219440550246907,1.3312513884116781,0.28931018953299853,0.8066927078989904,1.1964468849534657,0.49540830745430514,1.86853610923087,0.3933333333333333,0.17424262919033476,0.09787873575797884,1.5617376188860606,0.9013734333726735,2.0661733143539665,0.07548502142663463,48.82438946385153,0.19881359216459976,image_4.jpg,4.5
0.9458253664754621,0.975777922528578,0.5537317493425229,0.6773907255380519,0.03381907404638076,0.04608354056838379,1.2233192811182605,0.061074832870855,0.2522071268468963,0.049925504987565705,0.14481941190480146,0.21353205389955085,1.0719436504695794,0.7270020880758132,1.9412778229682763,1.8109886859424684,0.6782092395970069,0.37449667403308795,0.7338644910799839,0.3966984032035625,0.2421614077064952,0.13092844601742462,3.0298870510596894,0.13795700890063087,0.9134155717570963,1.1336436702075858,1.2411039457394477,0.28077748598459323,0.7600139026361198,1.2744326361153433,0.5329117432844094,2.1185668438116636,0.393758665119476,0.1908581458185454,0.0843612511550201,1.6623607900291728,0.9119661790431971,2.1919244005904224,0.06786184586331234,45.685451930373006,0.19920081975018952,image_70.jpg,4.5
1.0010559662090812,0.9743719438343382,0.47581185135587545,0.5019202754602039,0.028797130924370175,0.03947848127636673,1.0548713194720347,0.0605220967958443,0.23363087963551393,0.05737391440894965,0.14669314212916412,0.24320794806547244,1.1947628765547185,0.7206323718249074,2.102755114106657,1.7599769421780773,0.6031593263953439,0.342708652562742,0.7294386712289562,0.3547315180418964,0.25905007458887475,0.12728483832323195,2.7869110156001273,0.14375264353609518,1.0738993428884416,1.3488140807630367,1.255996746524831,0.292759539263689,0.7915995647557599,1.2908828627164317,0.5377899925898195,1.7672800555518462,0.3657011923121871,0.22049566295064385,0.10597748703922952,1.3690475771232424,0.7725105665882448,1.8789504185677939,0.07235119356995003,54.616826974607676,0.20356168812911207,image_57.jpg,4.5
